,ts,buyingPrice,buyingPricePer,buyingCompleted,buyingCompletedPer,sellingPrice,sellingPricePer,sellingCompleted,sellingCompletedPer,overallPrice,overallPricePer,overallCompleted,overallCompletedPer
318,1479182400,182043.0,0.001496388312767163,9.0,-0.7954545454545454,173972.0,-0.02951529317260115,20.0,-0.47368421052631576,176477,-0.02287274096385542,29,-0.6463414634146342
319,1479196800,186634.0,0.025219316315376036,15.0,0.6666666666666666,171068.0,-0.016692341296300553,16.0,-0.2,178600,0.012029896247103022,31,0.06896551724137931
320,1479211200,183438.0,-0.017124425345864096,21.0,0.4,168980.0,-0.012205672598031193,19.0,0.1875,176571,-0.011360582306830907,40,0.2903225806451613
321,1479225600,164726.0,-0.10200721769753268,75.0,2.5714285714285716,169355.0,0.0022191975381701977,35.0,0.8421052631578947,166199,-0.058741242899456876,110,1.75
322,1479240000,181494.0,0.10179328096353946,48.0,-0.36,178675.0,0.05503232854063948,37.0,0.05714285714285714,180267,0.08464551531597662,85,-0.22727272727272727
323,1479254400,181338.0,-0.0008595325465304638,40.0,-0.16666666666666666,181835.0,0.0176857422694837,29.0,-0.21621621621621623,181547,0.007100578586208235,69,-0.18823529411764706
324,1479268800,184045.0,0.014927924648998003,18.0,-0.55,181695.0,-0.0007699287815877031,29.0,0.0,182595,0.005772609847587677,47,-0.3188405797101449
325,1479283200,189209.0,0.02805835529354234,13.0,-0.2777777777777778,183889.0,0.012075180935083519,19.0,-0.3448275862068966,186051,0.01892713382075084,32,-0.3191489361702128
326,1479297600,188514.0,-0.003673186793440058,7.0,-0.46153846153846156,176193.0,-0.04185133422880107,18.0,-0.05263157894736842,179643,-0.03444216908267088,25,-0.21875
327,1479312000,179183.0,-0.049497650041906704,62.0,7.857142857142857,183627.0,0.042192368595801194,32.0,0.7777777777777778,180696,0.005861625557355422,94,2.76
328,1479326400,196666.0,0.09757064007188182,15.0,-0.7580645161290323,190507.0,0.03746725699379721,52.0,0.625,191886,0.06192721476955771,67,-0.2872340425531915
329,1479340800,196995.0,0.0016728870267356838,7.0,-0.5333333333333333,189820.0,-0.0036061667025358646,39.0,-0.25,190912,-0.00507593050040128,46,-0.31343283582089554
330,1479355200,197479.0,0.002456915150130714,34.0,3.857142857142857,188984.0,-0.004404172373827837,30.0,-0.23076923076923078,193497,0.013540269862554475,64,0.391304347826087
331,1479369600,190138.0,-0.03717357288623094,6.0,-0.8235294117647058,185149.0,-0.020292723193497862,16.0,-0.4666666666666667,186509,-0.03611425500136953,22,-0.65625
332,1479384000,184708.0,-0.028558205093142875,20.0,2.3333333333333335,181329.0,-0.020632031498954897,23.0,0.4375,182901,-0.019344910969443834,43,0.9545454545454546
333,1479398400,188757.0,0.021921086255062044,279.0,12.95,190350.0,0.04974935062786427,76.0,2.3043478260869565,189098,0.033881717431834706,355,7.255813953488372
334,1479412800,189558.0,0.004243551232537071,47.0,-0.8315412186379928,189185.0,-0.006120304701864985,32.0,-0.5789473684210527,189407,0.001634073337634454,79,-0.7774647887323943
335,1479427200,188894.0,-0.0035028856603255996,18.0,-0.6170212765957447,187956.0,-0.006496286703491292,29.0,-0.09375,188315,-0.005765362420607475,47,-0.4050632911392405
336,1479441600,188209.0,-0.0036263724628627695,47.0,1.6111111111111112,187986.0,0.00015961182404392518,25.0,-0.13793103448275862,188132,-0.0009717760135942437,72,0.5319148936170213
337,1479456000,197645.0,0.05013575333804441,3.0,-0.9361702127659575,188203.0,0.0011543412807336717,28.0,0.12,189117,0.0052356855824633765,31,-0.5694444444444444
338,1479470400,192027.0,-0.02842470085253864,15.0,4.0,186430.0,-0.009420678735195507,32.0,0.14285714285714285,188216,-0.004764246471760868,47,0.5161290322580645
339,1479484800,186229.0,-0.03019367068172705,39.0,1.6,182773.0,-0.019615941640293944,41.0,0.28125,184457,-0.019971734602796786,80,0.7021276595744681
340,1479499200,189531.0,0.017730858244419504,68.0,0.7435897435897436,189357.0,0.03602282612858573,44.0,0.07317073170731707,189463,0.02713911643364036,112,0.4
341,1479513600,188321.0,-0.006384179896692362,50.0,-0.2647058823529412,188533.0,-0.004351568729965093,41.0,-0.06818181818181818,188416,-0.005526144946506706,91,-0.1875
342,1479528000,190437.0,0.011236134047716399,16.0,-0.68,188546.0,6.895344581585186e-05,17.0,-0.5853658536585366,189463,0.005556852921195652,33,-0.6373626373626373
343,1479542400,188212.0,-0.011683653911792352,40.0,1.5,188526.0,-0.00010607491010151368,19.0,0.11764705882352941,188313,-0.006069786712972982,59,0.7878787878787878
344,1479556800,188861.0,0.003448239219603426,55.0,0.375,188000.0,-0.002790066091679662,39.0,1.0526315789473684,188504,0.0010142687971621716,94,0.5932203389830508
345,1479571200,188196.0,-0.003521108116551326,48.0,-0.12727272727272726,185849.0,-0.011441489361702127,39.0,0.0,187144,-0.007214701014302083,87,-0.07446808510638298
346,1479585600,190304.0,0.011201088227167422,104.0,1.1666666666666667,188417.0,0.013817669183046452,52.0,0.3333333333333333,189675,0.013524344889496859,156,0.7931034482758621
347,1479600000,189746.0,-0.0029321506642004374,35.0,-0.6634615384615384,187938.0,-0.0025422334502725337,39.0,-0.25,188793,-0.00465005931198102,74,-0.5256410256410257
348,1479614400,203237.0,0.07110031305007747,4.0,-0.8857142857142857,189941.0,0.010657770115676446,29.0,-0.2564102564102564,191553,0.014619186092704708,33,-0.5540540540540541
349,1479628800,196823.0,-0.03155921411947628,7.0,0.75,188000.0,-0.010218962730532112,27.0,-0.06896551724137931,189816,-0.009067986405851122,34,0.030303030303030304
350,1479643200,195831.0,-0.005040061374940937,6.0,-0.14285714285714285,188483.0,0.002569148936170213,39.0,0.4444444444444444,189462,-0.0018649639651030473,45,0.3235294117647059
351,1479657600,188330.0,-0.03830343510475869,70.0,10.666666666666666,185800.0,-0.014234705517208448,35.0,-0.10256410256410256,187486,-0.010429532043364897,105,1.3333333333333333
352,1479672000,189434.0,0.005862050655763819,14.0,-0.8,187654.0,0.009978471474703984,52.0,0.4857142857142857,188032,0.0029122174455692693,66,-0.37142857142857144
353,1479686400,194700.0,0.027798600040119515,10.0,-0.2857142857142857,188000.0,0.0018438189433745084,30.0,-0.4230769230769231,189675,0.008737874404356706,40,-0.3939393939393939
354,1479700800,172790.0,-0.11253210066769388,35.0,2.5,188000.0,0.0,28.0,-0.06666666666666667,179550,-0.05338078291814947,63,0.575
355,1479715200,192562.0,0.114427918282308,2.0,-0.9428571428571428,188441.0,0.0023457446808510638,17.0,-0.39285714285714285,188875,0.051935394040657196,19,-0.6984126984126984
356,1479729600,188283.0,-0.022221414401595332,176.0,87.0,188113.0,-0.001740597852908868,30.0,0.7647058823529411,188258,-0.0032667107875579086,206,9.842105263157896
357,1479744000,188931.0,0.0034416277624639505,28.0,-0.8409090909090909,188626.0,0.0027270842525503286,36.0,0.2,188759,0.0026612414877455405,64,-0.6893203883495146
358,1479758400,189450.0,0.002747034631690935,84.0,2.0,189282.0,0.0034777814299195233,49.0,0.3611111111111111,189388,0.0033322914404081395,133,1.078125
359,1479772800,196238.0,0.035830034309844286,2.0,-0.9761904761904762,189000.0,-0.001489840555361841,32.0,-0.3469387755102041,189426,0.00020064629226772553,34,-0.7443609022556391
360,1479787200,192029.0,-0.021448445255251275,18.0,8.0,189063.0,0.0003333333333333333,22.0,-0.3125,190398,0.005131291374996041,40,0.17647058823529413
361,1479801600,196485.0,0.023204828437371438,4.0,-0.7777777777777778,189188.0,0.0006611552762835668,18.0,-0.18181818181818182,190515,0.0006145022531749283,22,-0.45
362,1479816000,189875.0,-0.033641244878743926,94.0,22.5,189200.0,6.342897012495508e-05,22.0,0.2222222222222222,189747,-0.004031178647350603,116,4.2727272727272725
363,1479830400,175862.0,-0.07380118499012508,20.0,-0.7872340425531915,179262.0,-0.05252642706131078,27.0,0.22727272727272727,177815,-0.06288373465720143,47,-0.5948275862068966
364,1479844800,179027.0,0.017997065881202305,40.0,1.0,175061.0,-0.02343497227521728,48.0,0.7777777777777778,176864,-0.005348255209065602,88,0.8723404255319149
365,1479859200,189587.0,0.05898551615119507,94.0,1.35,188845.0,0.07873826837502357,34.0,-0.2916666666666667,189390,0.0708227790844943,128,0.45454545454545453
366,1479873600,195651.0,0.031985315448844066,6.0,-0.9361702127659575,189417.0,0.003028939077020837,29.0,-0.14705882352941177,190485,0.005781720259781404,35,-0.7265625
367,1479888000,178580.0,-0.08725230129158552,24.0,3.0,189305.0,-0.0005912880047725388,22.0,-0.2413793103448276,183710,-0.03556710502139276,46,0.3142857142857143
368,1479902400,189395.0,0.06056109306753276,116.0,3.8333333333333335,189301.0,-2.1129922611658435e-05,24.0,0.09090909090909091,189379,0.03085841815905503,140,2.0434782608695654
369,1479916800,194990.0,0.02954143456796642,8.0,-0.9310344827586207,189428.0,0.0006708892187574287,45.0,0.875,190268,0.004694290285617729,53,-0.6214285714285714
370,1479931200,190888.0,-0.021036976255192574,36.0,3.5,189859.0,0.002275270815296577,46.0,0.022222222222222223,190311,0.00022599701473710766,82,0.5471698113207547
371,1479945600,190116.0,-0.004044256317840828,24.0,-0.3333333333333333,189493.0,-0.0019277463802084705,59.0,0.2826086956521739,189673,-0.0033524073752962255,83,0.012195121951219513
372,1479960000,196999.0,0.0362042121652044,5.0,-0.7916666666666666,189203.0,-0.0015303995398246902,36.0,-0.3898305084745763,190153,0.0025306712078155564,41,-0.5060240963855421
373,1479974400,194920.0,-0.010553353062705903,4.0,-0.2,188800.0,-0.0021299873680649885,17.0,-0.5277777777777778,189965,-0.0009886775386136427,21,-0.4878048780487805
374,1479988800,189111.0,-0.029801970038990357,87.0,20.75,188008.0,-0.004194915254237288,28.0,0.6470588235294118,188843,-0.005906351169952359,115,4.476190476190476
375,1480003200,184980.0,-0.021844313657058554,28.0,-0.6781609195402298,181421.0,-0.03503574315986554,32.0,0.14285714285714285,183082,-0.03050682312820703,60,-0.4782608695652174
376,1480017600,189681.0,0.02541355822251054,36.0,0.2857142857142857,183382.0,0.010809112506269947,39.0,0.21875,186405,0.01815033700746114,75,0.25
377,1480032000,196700.0,0.037004233423484696,3.0,-0.9166666666666666,189000.0,0.03063550402983935,24.0,-0.38461538461538464,189855,0.018508087229419812,27,-0.64
378,1480046400,196700.0,0.0,2.0,-0.3333333333333333,191431.0,0.012862433862433862,38.0,0.5833333333333334,191695,0.009691606752521661,40,0.48148148148148145
379,1480060800,196020.0,-0.0034570411794611084,5.0,1.5,189000.0,-0.012699092623451792,12.0,-0.6842105263157895,191064,-0.0032916873157881007,17,-0.575
380,1480075200,211661.0,0.07979287827772676,6.0,0.2,190731.0,0.00915873015873016,29.0,1.4166666666666667,194319,0.0170361763597538,35,1.0588235294117647
381,1480089600,189582.0,-0.10431302885274094,211.0,34.166666666666664,191639.0,0.004760631465257352,38.0,0.3103448275862069,189896,-0.022761541588830737,249,6.114285714285714
382,1480104000,190969.0,0.007316095409901784,33.0,-0.8436018957345972,188548.0,-0.016129284748928975,41.0,0.07894736842105263,189627,-0.0014165648565530606,74,-0.7028112449799196
383,1480118400,200403.0,0.049400688069791435,57.0,0.7272727272727273,191405.0,0.015152640176506778,31.0,-0.24390243902439024,197233,0.04011032184235367,88,0.1891891891891892
384,1480132800,189500.0,-0.05440537317305629,36.0,-0.3684210526315789,188261.0,-0.01642590318957185,32.0,0.03225806451612903,188917,-0.04216332966592812,68,-0.22727272727272727
385,1480147200,190956.0,0.007683377308707124,13.0,-0.6388888888888888,184629.0,-0.019292365386351925,31.0,-0.03125,186498,-0.012804564967684222,44,-0.35294117647058826
386,1480161600,197000.0,0.03165127044973711,4.0,-0.6923076923076923,189500.0,0.026382637613809316,21.0,-0.3225806451612903,190700,0.02253107271927849,25,-0.4318181818181818
387,1480176000,174315.0,-0.11515228426395939,19.0,3.75,192112.0,0.013783641160949867,71.0,2.380952380952381,188355,-0.012296801258521237,90,2.6
388,1480190400,189613.0,0.08776066316725468,185.0,8.736842105263158,189817.0,-0.011946156408761555,41.0,-0.4225352112676056,189650,0.006875315229221417,226,1.511111111111111
389,1480204800,190749.0,0.005991150395806195,22.0,-0.8810810810810811,190011.0,0.0010220370145982709,44.0,0.07317073170731707,190257,0.003200632744529396,66,-0.7079646017699115
390,1480219200,187994.0,-0.014443063921698147,2.0,-0.9090909090909091,188662.0,-0.007099588971164827,40.0,-0.09090909090909091,188630,-0.008551590743047562,42,-0.36363636363636365
391,1480233600,191332.0,0.01775588582614339,3.0,0.5,189500.0,0.00444180598106667,23.0,-0.425,189711,0.005730795737687536,26,-0.38095238095238093
392,1480248000,191268.0,-0.0003344971045094391,11.0,2.6666666666666665,186177.0,-0.01753562005277045,32.0,0.391304347826087,187479,-0.011765264006831444,43,0.6538461538461539
393,1480262400,188862.0,-0.012579208231382144,112.0,9.181818181818182,178715.0,-0.040080138792654305,52.0,0.625,185645,-0.009782428965377456,164,2.813953488372093
394,1480276800,189178.0,0.0016731793584733826,48.0,-0.5714285714285714,184877.0,0.03447947849928657,52.0,0.0,186942,0.006986452638099599,100,-0.3902439024390244
395,1480291200,190912.0,0.009165970673122668,5.0,-0.8958333333333334,188321.0,0.018628601718980727,39.0,-0.25,188615,0.00894929978282034,44,-0.56
396,1480305600,194830.0,0.02052254441837077,6.0,0.2,189501.0,0.00626589705874544,32.0,-0.1794871794871795,190343,0.009161519497388861,38,-0.13636363636363635
397,1480320000,188418.0,-0.032910742698763026,77.0,11.833333333333334,189416.0,-0.0004485464456651944,18.0,-0.4375,188607,-0.009120377423913672,95,1.5
398,1480334400,190431.0,0.010683692640830494,44.0,-0.42857142857142855,189000.0,-0.0021962241838070704,33.0,0.8333333333333334,189817,0.006415456478285535,77,-0.18947368421052632
399,1480348800,195499.0,0.026613314008748577,14.0,-0.6818181818181818,195525.0,0.034523809523809526,42.0,0.2727272727272727,195518,0.030034190825900735,56,-0.2727272727272727
400,1480363200,182788.0,-0.06501823538739329,91.0,5.5,167008.0,-0.1458483569875975,24.0,-0.42857142857142855,179495,-0.081951533874119,115,1.0535714285714286
401,1480377600,176171.0,-0.036200407028907804,19.0,-0.7912087912087912,171591.0,0.027441799195248133,24.0,0.0,173615,-0.03275857266219115,43,-0.6260869565217392
402,1480392000,177744.0,0.008928824834961486,5.0,-0.7368421052631579,167285.0,-0.025094556241294707,9.0,-0.625,171020,-0.01494686519021974,14,-0.6744186046511628
403,1480406400,174758.0,-0.016799441893959852,14.0,1.8,172435.0,0.03078578473861972,11.0,0.2222222222222222,173736,0.015881183487311424,25,0.7857142857142857
404,1480420800,175469.0,0.0040684832740132066,28.0,1.0,173307.0,0.00505697799170702,18.0,0.6363636363636364,174623,0.005105447345397615,46,0.84
405,1480435200,165102.0,-0.05908166114812303,51.0,0.8214285714285714,178190.0,0.028175434344833158,39.0,1.1666666666666667,170773,-0.02204749660697617,90,0.9565217391304348
406,1480449600,181535.0,0.09953241026759216,46.0,-0.09803921568627451,180023.0,0.010286772546158595,51.0,0.3076923076923077,180740,0.058364027100302744,97,0.07777777777777778
407,1480464000,181617.0,0.00045170352824524195,5.0,-0.8913043478260869,179749.0,-0.0015220277408997738,31.0,-0.39215686274509803,180009,-0.004044483788867987,36,-0.6288659793814433
408,1480478400,181887.0,0.0014866449726622507,30.0,5.0,181388.0,0.009118270477165381,30.0,-0.03225806451612903,181637,0.009043992244832202,60,0.6666666666666666
409,1480492800,188085.0,0.03407610219531907,4.0,-0.8666666666666667,179330.0,-0.011345844267536993,11.0,-0.6333333333333333,181665,0.00015415361407642716,15,-0.75
410,1480507200,184386.0,-0.019666640082941222,16.0,3.0,179905.0,0.003206379300730497,27.0,1.4545454545454546,181572,-0.0005119313021220379,43,1.8666666666666667
411,1480521600,187191.0,0.015212651719761805,19.0,0.1875,180751.0,0.004702481865428976,40.0,0.48148148148148145,182825,0.006900843742427247,59,0.37209302325581395
412,1480536000,181888.0,-0.028329353441137663,35.0,0.8421052631578947,178666.0,-0.01153520589097709,34.0,-0.15,180301,-0.013805551757144811,69,0.1694915254237288
413,1480550400,196000.0,0.07758620689655173,9.0,-0.7428571428571429,187569.0,0.04983040981496199,41.0,0.20588235294117646,189087,0.04872962435039185,50,-0.2753623188405797
414,1480564800,172489.0,-0.11995408163265306,10.0,0.1111111111111111,164258.0,-0.124279598441107,16.0,-0.6097560975609756,167424,-0.11456631074584715,26,-0.48
415,1480579200,170963.0,-0.00884694096435135,14.0,0.4,165795.0,0.009357230698048193,15.0,-0.0625,168290,0.0051724961773700305,29,0.11538461538461539
416,1480593600,169356.0,-0.009399694670776717,35.0,1.5,168381.0,0.015597575318917941,25.0,0.6666666666666666,168950,0.003921801651910393,60,1.0689655172413792
417,1480608000,180145.0,0.0637060393490635,28.0,-0.2,178811.0,0.061942855785391465,33.0,0.32,179423,0.06198875406925126,61,0.016666666666666666
418,1480622400,189859.0,0.05392322851036665,48.0,0.7142857142857143,187790.0,0.05021503151372119,40.0,0.21212121212121213,188919,0.05292521025732487,88,0.4426229508196721
419,1480636800,192714.0,0.015037475178948588,7.0,-0.8541666666666666,187267.0,-0.0027850258267213377,31.0,-0.225,188270,-0.0034353347201710785,38,-0.5681818181818182
420,1480651200,181730.0,-0.05699637805245078,24.0,2.4285714285714284,179198.0,-0.04308821095014071,14.0,-0.5483870967741935,180797,-0.03969299410421204,38,0.0
421,1480665600,170336.0,-0.06269740824299785,5.0,-0.7916666666666666,163334.0,-0.08852777374747486,14.0,0.0,165177,-0.08639523885905187,19,-0.5
422,1480680000,185438.0,0.08866006011647568,61.0,11.2,165642.0,0.014130554569165024,24.0,0.7142857142857143,179849,0.08882592612772965,85,3.473684210526316
423,1480694400,172307.0,-0.07081072919250639,46.0,-0.2459016393442623,162376.0,-0.01971722147764456,25.0,0.041666666666666664,168810,-0.06137926816384856,71,-0.16470588235294117
424,1480708800,189278.0,0.0984928064443116,29.0,-0.3695652173913043,186556.0,0.14891363255653545,40.0,0.6,187700,0.1119009537349683,69,-0.028169014084507043
425,1480723200,186960.0,-0.012246536839991969,45.0,0.5517241379310345,183663.0,-0.015507407963292523,31.0,-0.225,185615,-0.011108151305274374,76,0.10144927536231885
426,1480737600,192594.0,0.030134788189987164,4.0,-0.9111111111111111,179716.0,-0.021490447177711352,28.0,-0.0967741935483871,181326,-0.02310696872558791,32,-0.5789473684210527
427,1480752000,165906.0,-0.13857129505592075,39.0,8.75,180590.0,0.004863228649647221,24.0,-0.14285714285714285,171500,-0.05418969149487663,63,0.96875
428,1480766400,190411.0,0.14770412161103275,6.0,-0.8461538461538461,180396.0,-0.0010742566033556675,25.0,0.041666666666666664,182334,0.06317201166180758,31,-0.5079365079365079
429,1480780800,184487.0,-0.03111164796151483,28.0,3.6666666666666665,180665.0,0.0014911638838998648,39.0,0.56,182262,-0.00039487972621672315,67,1.1612903225806452
430,1480795200,187475.0,0.016196263151333157,14.0,-0.5,179718.0,-0.0052417457725624774,38.0,-0.02564102564102564,181807,-0.0024964062722893417,52,-0.22388059701492538
431,1480809600,186389.0,-0.005792772369649287,22.0,0.5714285714285714,184077.0,0.02425466564284045,36.0,-0.05263157894736842,184954,0.0173095645382191,58,0.11538461538461539
432,1480824000,194988.0,0.04613469679004662,3.0,-0.8636363636363636,185000.0,0.005014206011614705,27.0,-0.25,185998,0.005644646777036452,30,-0.4827586206896552
433,1480838400,187774.0,-0.036997148542474406,18.0,5.0,185000.0,0.0,18.0,-0.3333333333333333,186387,0.0020914203378530954,36,0.2
434,1480852800,186288.0,-0.007913768679369881,29.0,0.6111111111111112,184507.0,-0.002664864864864865,36.0,1.0,185302,-0.005821221437117396,65,0.8055555555555556
435,1480867200,184600.0,-0.00906123851241089,36.0,0.2413793103448276,182582.0,-0.010433208496154617,51.0,0.4166666666666667,183417,-0.01017258313455872,87,0.3384615384615385
436,1480881600,189437.0,0.026202600216684725,14.0,-0.6111111111111112,179422.0,-0.017307292066030606,37.0,-0.27450980392156865,182171,-0.006793263437958314,51,-0.41379310344827586
437,1480896000,184726.0,-0.024868425914684036,8.0,-0.42857142857142855,175617.0,-0.021206986880092742,42.0,0.13513513513513514,177074,-0.027979206350077675,50,-0.0196078431372549
438,1480910400,182416.0,-0.01250500741638968,26.0,2.25,178820.0,0.018238553215235428,32.0,-0.23809523809523808,180432,0.01896382303443758,58,0.16
439,1480924800,186537.0,0.02259122006841505,12.0,-0.5384615384615384,177470.0,-0.007549491108377139,21.0,-0.34375,180767,0.0018566551387780438,33,-0.43103448275862066
440,1480939200,190024.0,0.018693342339589466,7.0,-0.4166666666666667,175970.0,-0.008452132754831802,28.0,0.3333333333333333,178781,-0.010986518557037512,35,0.06060606060606061
441,1480953600,179624.0,-0.05472992885109249,30.0,3.2857142857142856,177127.0,0.006574984372336194,48.0,0.7142857142857143,178087,-0.003881844267567583,78,1.2285714285714286
442,1480968000,182056.0,0.013539393399545718,60.0,1.0,180785.0,0.020651848673550615,63.0,0.3125,181405,0.01863134310758225,123,0.5769230769230769
443,1480982400,194090.0,0.06610054049303511,7.0,-0.8833333333333333,183627.0,0.015720330779655393,37.0,-0.4126984126984127,185292,0.021427193296766903,44,-0.6422764227642277
444,1480996800,180307.0,-0.07101344736977691,11.0,0.5714285714285714,183595.0,-0.0001742663115990568,33.0,-0.10810810810810811,182773,-0.01359475854327224,44,0.0
445,1481011200,185948.0,0.031285529679934775,22.0,1.0,184242.0,0.0035240611127754025,25.0,-0.24242424242424243,185040,0.012403363735343842,47,0.06818181818181818
446,1481025600,184807.0,-0.006136124077699142,117.0,4.318181818181818,184334.0,0.0004993432550667058,37.0,0.48,184693,-0.0018752702118460874,154,2.276595744680851
447,1481040000,183214.0,-0.008619803362426747,28.0,-0.7606837606837606,179481.0,-0.02632721038983584,58.0,0.5675675675675675,180696,-0.021641318295766487,86,-0.44155844155844154
448,1481054400,182411.0,-0.004382852838756864,79.0,1.8214285714285714,182863.0,0.018843220173723123,42.0,-0.27586206896551724,182568,0.010359941559304024,121,0.4069767441860465
449,1481068800,190998.0,0.047075011923623025,5.0,-0.9367088607594937,185000.0,0.01168634442178024,37.0,-0.11904761904761904,185714,0.017231935498006223,42,-0.6528925619834711
450,1481083200,189082.0,-0.010031518654645598,9.0,0.8,185002.0,1.081081081081081e-05,40.0,0.08108108108108109,185751,0.00019923107574011653,49,0.16666666666666666
451,1481097600,188762.0,-0.0016923874297923652,8.0,-0.1111111111111111,185000.0,-1.0810693938443908e-05,14.0,-0.65,186368,0.003321651027450727,22,-0.5510204081632653
452,1481112000,185107.0,-0.019363007384960957,159.0,18.875,181113.0,-0.021010810810810812,19.0,0.35714285714285715,184681,-0.009051983173076924,178,7.090909090909091
453,1481126400,188022.0,0.015747648657263098,9.0,-0.9433962264150944,181988.0,0.004831237956413952,35.0,0.8421052631578947,183222,-0.00790010883631776,44,-0.7528089887640449
454,1481140800,190098.0,0.011041261129016816,7.0,-0.2222222222222222,184338.0,0.01291293931468009,40.0,0.14285714285714285,185196,0.010773815371516521,47,0.06818181818181818
455,1481155200,189000.0,-0.0057759681848309815,5.0,-0.2857142857142857,185000.0,0.0035912291551389295,31.0,-0.225,185555,0.0019384867923713256,36,-0.23404255319148937
456,1481169600,190695.0,0.008968253968253969,6.0,0.2,185307.0,0.0016594594594594595,52.0,0.6774193548387096,185865,0.0016706636846218102,58,0.6111111111111112
457,1481184000,194000.0,0.01733134062245995,2.0,-0.6666666666666666,186150.0,0.00454920753128592,21.0,-0.5961538461538461,186833,0.005208081134156511,23,-0.603448275862069
458,1481198400,185179.0,-0.04546907216494846,201.0,99.5,185043.0,-0.005946817082997583,31.0,0.47619047619047616,185160,-0.008954520882285249,232,9.08695652173913
459,1481212800,193113.0,0.0428450310240362,3.0,-0.9850746268656716,186534.0,0.008057586615002998,33.0,0.06451612903225806,187083,0.010385612443292287,36,-0.8448275862068966
460,1481227200,185404.0,-0.03991963254674724,75.0,24.0,185457.0,-0.005773746341149603,44.0,0.3333333333333333,185424,-0.008867721813312808,119,2.3055555555555554
461,1481241600,194000.0,0.04636361675044767,4.0,-0.9466666666666667,185003.0,-0.002448006815596068,28.0,-0.36363636363636365,186128,0.0037967037708171543,32,-0.7310924369747899
462,1481256000,195997.0,0.010293814432989691,2.0,-0.5,185477.0,0.0025621206142603095,17.0,-0.39285714285714285,186584,0.002449926932003782,19,-0.40625
463,1481270400,182069.0,-0.07106231217824763,12.0,5.0,182166.0,-0.017851269968783192,22.0,0.29411764705882354,182132,-0.02386056682244994,34,0.7894736842105263
464,1481284800,184084.0,0.011067232752418039,102.0,7.5,181236.0,-0.005105233687954942,31.0,0.4090909090909091,183421,0.007077284606768717,133,2.911764705882353
465,1481299200,180441.0,-0.01978987853371287,11.0,-0.8921568627450981,180668.0,-0.003134035180648436,39.0,0.25806451612903225,180618,-0.015281783438101416,50,-0.6240601503759399
466,1481313600,184629.0,0.02320980265017374,72.0,5.545454545454546,184664.0,0.022117917948945028,50.0,0.28205128205128205,184644,0.02229013719562834,122,1.44
467,1481328000,189571.0,0.026767192586213434,8.0,-0.8888888888888888,185000.0,0.0018195208595069964,32.0,-0.36,185914,0.006878100561079699,40,-0.6721311475409836
468,1481342400,192562.0,0.015777729716043066,8.0,0.0,183846.0,-0.006237837837837838,21.0,-0.34375,186251,0.0018126660714093614,29,-0.275
469,1481356800,181197.0,-0.05901995201545476,134.0,15.75,183853.0,3.807534566974533e-05,23.0,0.09523809523809523,181586,-0.025046845386065043,157,4.413793103448276
470,1481371200,185611.0,0.02436022671457033,18.0,-0.8656716417910447,186333.0,0.013489037437518017,27.0,0.17391304347826086,186044,0.024550350797969005,45,-0.7133757961783439
471,1481385600,185376.0,-0.0012660887555155675,93.0,4.166666666666667,187588.0,0.00673525355143748,51.0,0.8888888888888888,186159,0.0006181333448001548,144,2.2
472,1481400000,186448.0,0.005782841360262385,59.0,-0.3655913978494624,185507.0,-0.011093460136042817,40.0,-0.21568627450980393,186068,-0.0004888294414989337,99,-0.3125
473,1481414400,194272.0,0.041963442890242855,3.0,-0.9491525423728814,185000.0,-0.0027330505048327016,38.0,-0.05,185678,-0.0020960079110862694,41,-0.5858585858585859
474,1481428800,219495.0,0.1298334294185472,5.0,0.6666666666666666,187259.0,0.012210810810810812,28.0,-0.2631578947368421,192143,0.03481834142978705,33,-0.1951219512195122
475,1481443200,196170.0,-0.1062666575548418,3.0,-0.4,191983.0,0.02522709188877437,21.0,-0.25,192506,0.001889217926232025,24,-0.2727272727272727
476,1481457600,185877.0,-0.05246979660498547,17.0,4.666666666666667,187263.0,-0.02458551017538011,29.0,0.38095238095238093,186751,-0.029895172098531993,46,0.9166666666666666
477,1481472000,192616.0,0.03625515798081527,13.0,-0.23529411764705882,186787.0,-0.0025418796024842065,83.0,1.8620689655172413,187576,0.0044176470273251545,96,1.0869565217391304
478,1481486400,188261.0,-0.022609752045520622,46.0,2.5384615384615383,188428.0,0.008785407978071279,43.0,-0.4819277108433735,188342,0.0040836780824839,89,-0.07291666666666667
479,1481500800,203851.0,0.08281056618205576,4.0,-0.9130434782608695,189718.0,0.006846116288449699,22.0,-0.4883720930232558,191893,0.018853999638954667,26,-0.7078651685393258
480,1481515200,287000.0,0.407891057684289,3.0,-0.25,188159.0,-0.008217459597929558,25.0,0.13636363636363635,198749,0.03572824438619439,28,0.07692307692307693
481,1481529600,207237.0,-0.2779198606271777,2.0,-0.3333333333333333,192077.0,0.020822814747102184,18.0,-0.28,193593,-0.025942268891918953,20,-0.2857142857142857
482,1481544000,185236.0,-0.10616347466909866,17.0,7.5,185001.0,-0.03683939253528533,7.0,-0.6111111111111112,185167,-0.04352430098195699,24,0.2
483,1481558400,187607.0,0.012799887710812153,14.0,-0.17647058823529413,179228.0,-0.031205236728450117,39.0,4.571428571428571,181441,-0.020122376017324903,53,1.2083333333333333
